Lat,Long,Type,Count,State
42.7472097880547,23.3516725795242,110,2,ДОБРО,
42.7123090930363,23.3463848206942,110,2,ДОБРО,
42.7069797594594,23.3046767201181,1100,2,ДОБРО,
42.7229428966871,23.3428218119251,1100,3,ДОБРО,
42.7072022539612,23.330000188153,1100,2,ДОБРО,
42.739977487441,23.339144823178,110,2,ДОБРО,
42.7122664323185,23.3473018206879,240,1,ДОБРО,
42.7164552364097,23.3436473426009,110,2,ДОБРО,
42.7471933811822,23.3515251111531,110,1,ДОБРО,
42.7233783984251,23.3301295946684,110,1,ДОБРО,
42.7357354673841,23.3452294271558,110,2,ДОБРО,
42.7066056995174,23.3307858350829,1100,2,ДОБРО,
42.73624254952,23.3387126160314,110,2,ДОБРО,
42.7139660310531,23.3489764021247,240,1,ДОБРО,
42.7253711771823,23.3262832271017,1100,3,ДОБРО,
42.7179837775815,23.3411458618157,110,1,ДОБРО,
42.7146107722923,23.3067581736057,1100,2,ДОБРО,
42.7276839665483,23.3419763646441,110,2,ДОБРО,
42.7152933316255,23.3468699372796,110,2,ДОБРО,
42.7202805765245,23.3415082928886,110,1,ДОБРО,
42.7063097883246,23.3290961446931,1100,3,ДОБРО,
42.7202121025126,23.3380046211785,110,1,ДОБРО,
42.7250321374424,23.3343206821399,110,2,ДОБРО,
42.725284980972,23.3443462628804,110,2,ДОБРО,
42.7064617461764,23.328328529416,1100,1,ДОБРО,
42.727802296142,23.3445126216468,110,2,ДОБРО,
42.7066110015907,23.3284007318872,1100,1,ДОБРО,
42.7131020105183,23.3475973608011,240,1,ДОБРО,
42.7348938099317,23.3461188017251,110,1,ДОБРО,
42.7273736416062,23.3429648482192,110,3,ДОБРО,
42.7476472101154,23.3518292491557,110,2,ДОБРО,
42.7075667220444,23.3229124636989,1100,2,ДОБРО,
42.7077027271605,23.3281516295443,1100,1,ДОБРО,
42.7210308785252,23.3227149038306,1100,4,ДОБРО,
42.7075930407149,23.3285733302685,1100,1,ДОБРО,
42.7147860127343,23.304755449958,1100,2,ДОБРО,
42.7273903339533,23.344445021506,110,1,ДОБРО,
42.7078084265727,23.3298661146493,1100,1,ДОБРО,
42.7076931199188,23.3245962497176,1100,2,ДОБРО,
42.7172427819169,23.3418635050506,110,1,ДОБРО,
42.7130138798412,23.346521146113,110,1,ДОБРО,
42.7204875310835,23.3458868651113,110,2,ДОБРО,
42.706733086658,23.3276987277283,1100,1,ДОБРО,
42.7071620069608,23.3281940072376,1100,1,ДОБРО,
42.7085199089106,23.311186751029,1100,3,ДОБРО,
42.7073195190262,23.3282641131955,1100,1,ДОБРО,
42.7290814296243,23.3190780163939,1100,2,ДОБРО,
42.7253934885529,23.3469540640554,110,1,ДОБРО,
42.7057266895846,23.3259833205353,1100,2,ДОБРО,
42.7370034445934,23.3467594316134,110,1,ДОБРО,
42.7056659403195,23.3300111789044,1100,1,ДОБРО,
42.71998828844,23.3385144966998,110,1,ДОБРО,
42.7237618680404,23.3359120084734,240,1,ДОБРО,
42.7364130696925,23.3374613412698,110,2,ДОБРО,
42.7152978137215,23.3508000517139,110,1,ДОБРО,
42.7478537597207,23.3518952546304,110,1,ДОБРО,
42.7057467644386,23.3305387989191,1100,3,ДОБРО,
42.7386868011985,23.3465820210156,110,2,ДОБРО,
42.7233466541718,23.3327336631813,110,3,ДОБРО,
42.7199601842661,23.3421506138802,240,1,ДОБРО,
42.728832444521,23.3428592512609,110,1,ДОБРО,
42.7126690761058,23.3086050799979,1100,1,ДОБРО,
42.7147832001324,23.3011469843341,1100,2,ДОБРО,
42.705829479802,23.332474365493,1100,1,ДОБРО,
42.7461399100116,23.3497625591719,110,2,ДОБРО,
42.7265698146161,23.3375054784197,110,3,ДОБРО,
42.7057751191937,23.3284522231508,1100,1,ДОБРО,
42.720033248099,23.3453551137487,110,2,ДОБРО,
42.7059413677093,23.3269024187393,1100,2,ДОБРО,
42.7060639322149,23.3280554441218,1100,2,ДОБРО,
42.7190401879751,23.3451441025961,110,3,ДОБРО,
42.7159214159661,23.3459780809789,110,2,ДОБРО,
42.7232515185051,23.331101232313,110,2,ДОБРО,
42.7122037322729,23.313541471472,1100,3,ДОБРО,
42.712282674286,23.3457282107978,110,1,ДОБРО,
42.7121732977261,23.3089470691453,1100,2,ДОБРО,
42.7287330195946,23.3425025824985,110,1,ДОБРО,
42.7237508551916,23.332930706076,110,2,ДОБРО,
42.7199337154354,23.3421977007375,110,1,ДОБРО,
