Lat,Long,Type,Count,State
42.6988130874904,23.3039966412602,3000,2,ДОБРО,
42.6979026955635,23.2976658884492,1100,1,ДОБРО,
42.6998212857283,23.300427931724,3000,1,ДОБРО,
42.7003077193629,23.298807741483,1100,2,ДОБРО,
42.7001716304753,23.298554248864,3000,1,ДОБРО,
42.6992427697101,23.3002228981913,3000,1,ДОБРО,
42.6997800391714,23.3009512567069,3000,1,ДОБРО,
42.6995482689121,23.302684891491,3000,1,ДОБРО,
42.7010766026695,23.3055297535387,1100,2,ДОБРО,
42.7008539044731,23.3031149724543,3000,1,ДОБРО,
42.7007931991582,23.3035283052427,3000,1,ДОБРО,
42.7035804452941,23.3001962585235,1100,2,ДОБРО,
42.7000062803423,23.3033209907243,3000,1,ДОБРО,
42.6998607924635,23.3042412090426,3000,2,ДОБРО,
42.6993879122908,23.3035600598929,1100,1,ДОБРО,
42.7042792314569,23.3045752829865,1100,1,ДОБРО,
42.7059543653561,23.3034828202233,1100,1,ДОБРО,
42.7031334483197,23.3038475363536,1100,3,ДОБРО,
42.7031069088101,23.3052504377294,1100,3,ДОБРО,
42.7040048894193,23.3049627008742,3000,1,ДОБРО,
42.7021343698267,23.3019272778488,1100,2,ДОБРО,
42.7048653216873,23.3017476208214,3000,1,ДОБРО,
42.7014547377454,23.2977805918892,1100,1,ДОБРО,
42.7058018231319,23.3021360140618,3000,2,ДОБРО,
42.7026942609483,23.3018554603458,1100,2,ДОБРО,
42.702566461535,23.301727424473,1100,1,ДОБРО,
42.7045161573952,23.2986049490925,1100,2,ДОБРО,
42.7059607164033,23.3000831017339,1100,3,ДОБРО,
42.7062130457768,23.3010370404436,1100,2,ДОБРО,
42.7049190638484,23.3000013727044,3000,1,ДОБРО,
42.7047149728906,23.3012604351839,3000,1,ДОБРО,
42.7033011840669,23.3043245825773,1100,2,ДОБРО,
42.7023266455578,23.3042353622755,1100,1,ДОБРО,
42.702470745218,23.3031517833154,1100,1,ДОБРО,
42.7028925023127,23.3007142065739,1100,2,ДОБРО,
42.7028132035444,23.3005698500847,1100,1,ДОБРО,
42.7030743941252,23.2995682246479,1100,1,ДОБРО,
42.7029643596551,23.299495696731,1100,1,ДОБРО,
42.7026548454882,23.301212945495,3000,2,ДОБРО,
42.7037195711495,23.3012555498951,3000,2,ДОБРО,
42.7025763238385,23.3026181635868,1100,2,ДОБРО,
42.7026031673009,23.3009007975173,3000,2,ДОБРО,
42.7028038949233,23.2990168051299,1100,2,ДОБРО,
42.7020425036023,23.2987933386137,1100,2,ДОБРО,
42.7015873287772,23.3006007756443,3000,2,ДОБРО,
42.6997680512342,23.3023683781781,1100,1,ДОБРО,
42.7001452615598,23.3013934531916,1100,2,ДОБРО,
42.7014067690521,23.3028384661573,1100,3,ДОБРО,
42.7010979248831,23.3016991331441,1100,3,ДОБРО,
